game_id,description,title,url,year,player_age,best_players_min,best_players_max,recomm_players_min,recomm_players_max,playtime_min,playtime_max,awards,difficulty,cat: Adventure,cat: Exploration,cat: Fantasy,cat: Fighting,cat: Miniatures,mech: Action Queue,mech: Action Retrieval,mech: Campaign / Battle Card Driven,mech: Card Play Conflict Resolution,mech: Communication Limits,mech: Cooperative Game,cat: Environmental,cat: Medical,mech: Action Points,mech: Hand Management,mech: Legacy Game,mech: Point to Point Movement,mech: Set Collection,cat: Economic,cat: Industry / Manufacturing,cat: Transportation,mech: Income,mech: Loans,mech: Market,mech: Network and Route Building,mech: Score-and-Reset Game,cat: Science Fiction,cat: Space Exploration,cat: Territory Building,mech: Drafting,mech: End Game Bonuses,mech: Hexagon Grid,cat: Civilization,cat: Negotiation,cat: Political,mech: Action Drafting,mech: Area Majority / Influence,mech: Area-Impulse,mech: Dice Rolling,mech: Follow,mech: Grid Movement,mech: Critical Hits and Failures,mech: Deck Construction,cat: Card Game,mech: Auction/Bidding,mech: Auction: Dutch,mech: Card Drafting,mech: Events,mech: Modular Board,mech: Solo / Solitaire Game,cat: Civil War,cat: Movies / TV / Radio theme,cat: Wargame,mech: Area Movement,mech: Delayed Purchase,cat: Modern Warfare,mech: Action/Event,mech: Advantage Token,cat: American West,cat: Animals,"mech: Deck, Bag, and Pool Building",mech: Ownership,mech: Rondel,cat: Age of Reason,cat: Mythology,cat: Novel-based,mech: Force Commitment,mech: King of the Hill,cat: Dice,cat: Medieval,mech: Grid Coverage,mech: Tile Placement,mech: Turn Order: Stat-Based,mech: Increase Value of Unchosen Resources,mech: Tech Trees / Tech Tracks,cat: Ancient,cat: City Building,mech: Sudden Death Ending,mech: Tug of War,cat: Nautical,cat: Post-Napoleonic,cat: Educational,cat: Puzzle,mech: Automatic Resource Growth,mech: Pattern Building,mech: Push Your Luck,cat: Collectible Components,cat: Horror,mech: Role Playing,mech: Scenario / Mission / Campaign Game,cat: Farming,mech: Contracts,mech: Turn Order: Auction,mech: Victory Points as a Resource,mech: Worker Placement,mech: Hidden Roles,mech: Player Elimination,cat: Religious,cat: Travel,mech: Turn Order: Progressive,mech: Hidden Victory Points,mech: Turn Order: Claim Action,mech: Enclosure,mech: Variable Set-up,mech: Memory,mech: Map Addition,mech: Pick-up and Deliver,mech: Movement Points,cat: Mature / Adult,mech: Storytelling,mech: Trick-taking,mech: Auction: Turn Order Until Pass,mech: Catch the Leader,mech: Bias,cat: Video Game Theme,mech: Die Icon Resolution,mech: Line of Sight,mech: Commodity Speculation,mech: Variable Player Powers,mech: Resource to Move,cat: Comic Book / Strip,cat: Abstract Strategy,cat: Renaissance,mech: Once-Per-Game Abilities,cat: Bluffing,mech: Secret Unit Deployment,mech: Take That,mech: Narrative Choice / Paragraph,mech: Investment,mech: Highest-Lowest Scoring,mech: Simultaneous Action Selection,mech: Turn Order: Role Order,mech: Variable Phase Order,mech: Track Movement,cat: Action / Dexterity,mech: Flicking,mech: Team-Based Game,cat: Arabian,mech: Constrained Bidding,mech: Mancala,cat: Prehistoric,"mech: Worker Placement, Different Worker Types",cat: Spies/Secret Agents,mech: Auction: Fixed Placement,mech: Turn Order: Pass Order,cat: Deduction,mech: Lose a Turn,mech: Alliances,mech: Auction: Sealed Bid,mech: Betting and Bluffing,mech: Square Grid,mech: Time Track,cat: Trains,mech: Connections,cat: Party Game,cat: Word Game,mech: Worker Placement with Dice Workers,cat: Murder/Mystery,mech: Trading,mech: Targeted Clues,cat: Aviation / Flight,mech: Movement Template,mech: Simulation,mech: Bingo,mech: Line Drawing,mech: Paper-and-Pencil,mech: Race,cat: Zombies,mech: Re-rolling and Locking,mech: Finale Ending,mech: Roles with Asymmetric Information,mech: Traitor Game,"mech: I Cut, You Choose",cat: World War II,mech: Command Cards,mech: Interrupts,mech: Negotiation,mech: Prisoner's Dilemma,mech: Move Through Deck,cat: World War I,cat: Real-time,mech: Hidden Movement,mech: Real-Time,cat: Pike and Shot,cat: Racing,mech: Three Dimensional Movement,mech: Ladder Climbing,mech: Predictive Bid,mech: Semi-Cooperative Game,mech: Auction: Once Around,mech: Closed Economy Auction,cat: Humor,mech: Voting,mech: Relative Movement,mech: Deduction,mech: Cube Tower,mech: Stock Holding,cat: Sports,mech: Chaining,mech: Random Production,mech: Auction: English,cat: Electronic,mech: Elapsed Real Time Ending,mech: Melding and Splaying,mech: Stat Check Resolution,cat: Maze,cat: Print & Play,mech: Pieces as Map,mech: Slide/Push,mech: Pattern Movement,mech: Static Capture,mech: Rock-Paper-Scissors,mech: Pattern Recognition,cat: Pirates,mech: Bribery,mech: Map Reduction,mech: Turn Order: Random,mech: Selection Order Bid,mech: Minimap Resolution,cat: Mafia,cat: Expansion for Base-game,mech: Layering,mech: Acting,mech: Singing,cat: American Indian Wars,mech: Moving Multiple Units,cat: Napoleonic,cat: American Revolutionary War,cat: Children's Game,mech: Roll / Spin and Move,mech: Kill Steal,mech: Programmed Movement,cat: Memory,cat: American Civil War,cat: Vietnam War,mech: Order Counters,mech: Different Dice Movement,mech: Multiple-Lot Auction,cat: Math,cat: Number,cat: Trivia,mech: Map Deformation,mech: Measurement Movement,mech: Auction: Dutch Priority,mech: Single Loser Game,mech: Stacking and Balancing,mech: Action Timer,mech: Physical Removal,mech: Induction,mech: Ratio / Combat Results Table
9823,"Ease yourself into Advanced Squad Leader, the wargame of all wargames.",Advanced Squad Leader: Starter Kit #1,https://boardgamegeek.com/boardgame/9823/advanced-squad-leader-starter-kit-1,2004.0,14+,,2.0,1.0,2.0,120,120,1.0,3.747945205479452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
264241,Create and destroy mandalas in this beautifully tense abstract game for two.,Mandala,https://boardgamegeek.com/boardgame/264241/mandala,2019.0,8+,,2.0,2.0,2.0,20,20,2.0,1.7962962962962963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220,"Show off by splurging on expensive indulgences, but avoid overspending and scandal.",High Society,https://boardgamegeek.com/boardgame/220/high-society,1995.0,10+,,5.0,3.0,5.0,15,30,1.0,1.5026455026455026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72321,"TV executives compete for stars, shows, and ads to ensure their network is #1.",The Networks,https://boardgamegeek.com/boardgame/72321/networks,2016.0,10+,,4.0,1.0,5.0,60,90,2.0,2.5784313725490198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146278,Place units in 2D shapes to summon powerful beings and claim a rotating set of goals.,Tash-Kalar: Arena of Legends,https://boardgamegeek.com/boardgame/146278/tash-kalar-arena-legends,2013.0,12+,,2.0,2.0,4.0,30,60,4.0,2.8453237410071943,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36235,"Draw, place, move and flip tiles to capture the enemy Duke.",The Duke,https://boardgamegeek.com/boardgame/36235/duke,2013.0,12+,,2.0,2.0,2.0,30,30,4.0,2.496,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179803,Arcadia was dragged down into Inferno. Save it and rescue angels from the Underlord!,Arcadia Quest: Inferno,https://boardgamegeek.com/boardgame/179803/arcadia-quest-inferno,2017.0,10+,,4.0,2.0,4.0,60,120,0.0,2.409090909090909,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168584,"Deduce your way to survival; either as the dark knight, or as a Gotham villain.",Love Letter: Batman,https://boardgamegeek.com/boardgame/168584/love-letter-batman,2015.0,8+,,4.0,2.0,4.0,20,20,0.0,1.1968503937007875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143741,A wild west elimination dice game with secret teams.,BANG! The Dice Game,https://boardgamegeek.com/boardgame/143741/bang-dice-game,2013.0,8+,,7.0,5.0,8.0,15,15,2.0,1.2753846153846153,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193558,Navigate the Aegean as you race to complete 12 quests to impress Zeus.,The Oracle of Delphi,https://boardgamegeek.com/boardgame/193558/oracle-delphi,2016.0,10+,,4.0,2.0,4.0,70,100,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2163,,Space Hulk,https://boardgamegeek.com/boardgame/2163/space-hulk,1989.0,10+,,2.0,2.0,3.0,45,45,0.0,2.5078864353312302,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73761,Compete to reach the top of an extremely dangerous Himalayan peak.,K2,https://boardgamegeek.com/boardgame/73761/k2,2010.0,10+,,4.0,1.0,5.0,30,60,6.0,2.261904761904762,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
192457,Asymmetric factions engage in epic struggle for land and crystal on an alien planet.,Cry Havoc,https://boardgamegeek.com/boardgame/192457/cry-havoc,2016.0,12+,,4.0,2.0,4.0,60,120,6.0,3.283132530120482,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
699,"Explore dungeons, complete quests in early boardgame facsimile of D&D.",HeroQuest,https://boardgamegeek.com/boardgame/699/heroquest,1989.0,8+,,5.0,2.0,5.0,90,90,1.0,2.1598951507208386,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175095,Defend Farmingdale against the zombie horde.,Dawn of the Zeds (Third Edition),https://boardgamegeek.com/boardgame/175095/dawn-zeds-third-edition,2016.0,12+,,1.0,1.0,3.0,90,120,1.0,3.7555555555555555,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232219,Draft Mahjong-like tiles and place them carefully to create the best castle.,Dragon Castle,https://boardgamegeek.com/boardgame/232219/dragon-castle,2017.0,8+,,2.0,2.0,4.0,30,45,4.0,1.9690721649484537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
242574,Explore the high seas to establish new spice trading networks among the islands.,Century: Eastern Wonders,https://boardgamegeek.com/boardgame/242574/century-eastern-wonders,2018.0,8+,,,2.0,4.0,30,45,0.0,2.090909090909091,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55600,Build ships that best match your objectives and send them on test runs for points.,Shipyard,https://boardgamegeek.com/boardgame/55600/shipyard,2009.0,12+,,,2.0,4.0,120,120,2.0,3.5017421602787455,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
